family	logical_key	lookup_key_digest	setup_fields	first_direct_setup_capacity	proof_bytes	fold_levels	row_digest	policy
fp64_dense	final=20:1;precommitted=	7e615f063166da9e18d6e9eacc305f7128e85099f64b8b48278e935e02e876fe	589824	262144	67025	6	7673f39473da845eb18cc3cb924f98882cbc374d1b00b1288c9eb6b1e0cb2592	cutover=L2;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=1048576,out=2273856;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=2273856,out=898624;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,rel=reduced-evaluation,qrm=14336,cqrm=1536,eor=656,in=898624,out=360448;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=1536,eor=624,in=360448,out=193536;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=9984,cqrm=0,eor=592,in=193536,out=105472;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/T[method=ET,src=tensor-k2,eor=560,input=105472,dA=64,sec=L2]
fp64_dense	final=20:1;precommitted=16:1	876aa1a68ecdcf5e7e12b4cec785e23d1d73792fa194ceb4079b110476424805	360448	262144	67720	6	c25d247465b9976cc609ff7b5dcea391b9021b89e91edf39cb2a2170b55711f4	cutover=L3;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=1048576,out=2677760;witness=PACK,s=128,h=4,partial=256,quotient=256,src=canonical,dA=1024,sec=Linf;pre0=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=2677760,out=720384;witness=PACK,s=128,h=1,partial=256,quotient=256,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=656,in=720384,out=336384;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=1536,eor=624,in=336384,out=193536;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=9984,cqrm=0,eor=592,in=193536,out=105472;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/T[method=ET,src=tensor-k2,eor=560,input=105472,dA=64,sec=L2]
fp64_dense	final=26:1;precommitted=	c93e949f727a2db762f7dbfe2fcdcdc29cf0a3b5fd10f76b3019de436810bc9b	1441792	2097152	69614	7	4debb5f6e6b882ce59e487c964e5c20402c42caa4f648fd24ca71c5501ce5793	cutover=L3;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=67108864,out=20971072;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=20971072,out=2478400;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=720,in=2478400,out=622080;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=13312,cqrm=1536,eor=656,in=622080,out=293888;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=0,eor=624,in=293888,out=162816;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9152,cqrm=0,eor=592,in=162816,out=94656;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=94656,dA=64,sec=L2]
fp64_dense	final=28:1;precommitted=	a46de3bb37f42fa48a71b95f2322aad4c4e9c8626b40c631cd6537cb251072a1	2883584	4194304	70489	7	877c6c78d199f31dcde9c1b63d016e7b6b18e53fae2e9da9e819114864ea235a	cutover=L2;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=268435456,out=41811520;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=41811520,out=2604544;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,rel=reduced-evaluation,qrm=14336,cqrm=1536,eor=720,in=2604544,out=618496;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=13312,cqrm=1536,eor=656,in=618496,out=293888;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=0,eor=624,in=293888,out=162816;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9152,cqrm=0,eor=592,in=162816,out=94656;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=94656,dA=64,sec=L2]
fp64_dense	final=29:1;precommitted=	a082674574a73638bfa1560ac8173d4e86d4e1bc9f62665c28e7c58fcc4f0d9c	4194304	4194304	70825	7	4ae56e3e7e62eb0e719016c0956f4ea8fbfa0a4f4f9334ce7e6a6caa1c0a9a02	cutover=L2;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=536870912,out=62412352;witness=PACK,s=64,h=16,partial=128,quotient=128,src=canonical,dA=2048,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=62412352,out=3343872;witness=PACK,s=64,h=2,partial=128,quotient=128,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,rel=reduced-evaluation,qrm=14336,cqrm=1536,eor=720,in=3343872,out=679936;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=12288,cqrm=1536,eor=656,in=679936,out=290816;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=0,eor=624,in=290816,out=162816;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9152,cqrm=0,eor=592,in=162816,out=94656;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=94656,dA=64,sec=L2]
fp64_dense	final=30:1;precommitted=	0661c6ea7796b195873f4f0afc34e1f8ab8b773648907a24b0f5110247bb10d2	5767168	8388608	71779	7	448226eec13be31f631f3cc5e55e6ab70696f536f1f6e3b5818d68dfbe6a3ce1	cutover=L2;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=1073741824,out=86638144;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=86638144,out=7072064;witness=PACK,s=256,h=1,partial=512,quotient=512,src=canonical,dA=512,sec=Linf]/L2[chunks=1@0,rel=reduced-evaluation,qrm=18304,cqrm=2112,eor=752,in=7072064,out=1300992;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=11264,cqrm=1536,eor=688,in=1300992,out=360448;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=1536,eor=624,in=360448,out=193536;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9984,cqrm=0,eor=592,in=193536,out=105472;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/T[method=ET,src=tensor-k2,eor=560,input=105472,dA=64,sec=L2]
fp64_onehot	final=28:1;precommitted=	a46de3bb37f42fa48a71b95f2322aad4c4e9c8626b40c631cd6537cb251072a1	1048576	1048576	68544	7	f7e657b04aa5b3eed92790d1d1f4cc74167a6fa25301fac4062cf0ae1fd581be	cutover=L2;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=268435456,out=6825536;witness=PACK,s=64,h=4,partial=128,quotient=128,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=6825536,out=1541952;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,rel=reduced-evaluation,qrm=18304,cqrm=2112,eor=688,in=1541952,out=616448;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=13312,cqrm=1536,eor=656,in=616448,out=293888;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=0,eor=624,in=293888,out=162816;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9152,cqrm=0,eor=592,in=162816,out=94656;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=94656,dA=64,sec=L2]
fp64_onehot	final=30:1;precommitted=	0661c6ea7796b195873f4f0afc34e1f8ab8b773648907a24b0f5110247bb10d2	2097152	2097152	68994	7	deb450faf423f4f7996c28a671f75bfca545b22810c35815c393de9563d6f7c0	cutover=L3;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=1073741824,out=13575744;witness=PACK,s=64,h=4,partial=128,quotient=128,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=13575744,out=2049344;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=688,in=2049344,out=749504;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=11264,cqrm=1536,eor=656,in=749504,out=283648;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=0,eor=624,in=283648,out=162816;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9152,cqrm=0,eor=592,in=162816,out=94656;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=94656,dA=64,sec=L2]
fp64_onehot	final=34:1;precommitted=	66a207dd2ca7efff383d2cbfb09722aa71c0b3e44ba990a146833ebba9496679	8388608	8388608	71779	7	73a9ad6c574753a827b0746842afac343f1bbf0d88996266a7f22ed42cc30547	cutover=L2;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=17179869184,out=85589568;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=85589568,out=7038272;witness=PACK,s=256,h=1,partial=512,quotient=512,src=canonical,dA=512,sec=Linf]/L2[chunks=1@0,rel=reduced-evaluation,qrm=18304,cqrm=2112,eor=752,in=7038272,out=1300992;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=reduced-evaluation,qrm=11264,cqrm=1536,eor=688,in=1300992,out=360448;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=1536,eor=624,in=360448,out=193536;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9984,cqrm=0,eor=592,in=193536,out=105472;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/T[method=ET,src=tensor-k2,eor=560,input=105472,dA=64,sec=L2]
fp64_onehot	final=35:1;precommitted=	bfb5adcb7db566d2caa4ca8d06480c0b099cf7f3e72a2b1f762b149ecb03e830	16777216	16777216	71779	7	84831b45656c4d272159119e80760ab8875889f2bd32859029355ae635a419e0	cutover=L4;L0[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=34359738368,out=84990848;witness=PACK,s=128,h=2,partial=256,quotient=256,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=0,in=84990848,out=5391168;witness=PACK,s=64,h=2,partial=128,quotient=128,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=752,in=5391168,out=1152448;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,rel=quotient,qrm=0,cqrm=0,eor=688,in=1152448,out=358912;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,rel=reduced-evaluation,qrm=10240,cqrm=1536,eor=624,in=358912,out=193536;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,rel=reduced-evaluation,qrm=9984,cqrm=0,eor=592,in=193536,out=105472;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/T[method=ET,src=tensor-k2,eor=560,input=105472,dA=64,sec=L2]
